DATE,PERIOD,R,PLANETDISCMETH,numPlanets
2015,3.3564227,1.04,Transit,1
2012,3.54387,1.571,Transit,1
2010,2.7566,1.32,Transit,1
2016,17.44490636,0.219,Transit,1
2013,2.9036747,1.5,Transit,1
2014,19.747412,0.281024,Transit,1
2003,1.211909,1.363,Transit,1
2016,3.70987065,0.368,Transit,1
2016,4.48758907,0.112,Transit,1
2014,7.824904,0.114194,Transit,1
2016,8.18504949,0.113,Transit,1
2014,76.732171,0.27924,Transit,1
2016,186.404271,0.141,Transit,1
2016,10.3507721,0.179,Transit,1
2014,30.092568,0.150772,Transit,1
2014,4.973456,0.205192,Transit,1
2014,14.613612,0.118655,Transit,1
2014,16.399235,0.177536,Transit,1
2016,24.7543966,0.161,Transit,1
2010,64.00205,0.243556,Transit,1
2016,4.56380468,0.11,Transit,1
2016,174.509835,0.283,Transit,1
2013,2.705785,1.67,Transit,1
2016,16.10467749,0.189,Transit,1
2016,28.59915399,0.175,Transit,1
2016,7.76846622,0.165,Transit,1
2016,13.47469571,0.208,Transit,1
2016,2.61703254,0.145,Transit,1
2016,3.57320367,0.539,Transit,1
2016,4.7683049,0.164,Transit,1
2016,20.9568158,0.255,Transit,1
2014,5.885273,0.118655,Transit,1
2016,68.8861915,0.119,Transit,1
2014,11.131786,0.107057,Transit,1
2014,29.221289,0.157909,Transit,1
2014,37.054919,0.272995,Transit,1
2016,2.85313364,0.112,Transit,1
2016,1.45088691,0.093,Transit,1
2013,23.342989,1.027,Transit,1
2014,6.791636,0.0918904,Transit,1
2016,2.14463285,1.492,Transit,1
2009,3.92289,1.4,Transit,1
2014,17.833648,0.258635,Transit,1
2011,31.7844,0.358929,Transit,1
2016,160.129918,0.426,Transit,1
2016,25.0824626,0.174,Transit,1
2016,66.4162133,0.349,Transit,1
2016,3.0255955,0.132,Transit,1
2014,17.406669,0.271211,Transit,1
2014,17.784129,0.146311,Transit,1
2016,39.8189932,0.166,Transit,1
2011,9.2869944,0.197074,Transit,1
2014,8.457458,0.0909983,Transit,1
2014,13.699087,0.322063,Transit,1
2016,3.70175428,0.134,Transit,1
2014,3.071571,0.133821,Transit,1
2014,12.699149,0.199839,Transit,1
2014,2.248329,0.135605,Transit,1
2016,54.4092333,0.15,Transit,1
2016,7.25931979,0.156,Transit,1
2016,34.1731714,0.185,Transit,1
2014,10.222157,0.14185,Transit,1
2014,11.5231,0.305112,Transit,1
2016,33.42035034,0.194,Transit,1
2014,4.807091,0.17932,Transit,1
2013,91.93913,0.237,Transit,1
2016,6.88337562,0.188,Transit,1
2014,15.368459,0.140066,Transit,1
2016,10.11716531,0.317,Transit,1
2016,13.62798432,0.202,Transit,1
2013,4.3050011,0.86,Transit,1
2016,3.02166863,0.158,Transit,1
2016,42.3004954,0.251,Transit,1
2014,4.60358,0.132037,Transit,1
2016,3.93766373,0.124,Transit,1
2016,18.82747265,0.251,Transit,1
2014,5.774464,0.0660184,Transit,1
2016,3.77059058,0.177,Transit,1
2016,4.22162536,0.235,Transit,1
2016,47.0319479,0.168,Transit,1
2014,6.941357,0.234633,Transit,1
2016,210.630591,0.321,Transit,1
2014,18.870227,0.260505,Transit,1
2016,6.6513802,0.237,Transit,1
2016,23.198681,0.177,Transit,1
2016,125.63243,0.747,Transit,1
2016,0.92103214,0.099,Transit,1
2014,13.233549,0.273887,Transit,1
2015,3.799847,0.944,Transit,1
2016,0.92785982,0.182,Transit,1
2016,2.93658468,0.128,Transit,1
2014,46.90232,0.225711,Transit,1
2016,7.65880414,0.213,Transit,1
2016,14.16399294,0.222,Transit,1
2014,21.526258,0.10438,Transit,1
2010,10.863502,1.072,Transit,1
2014,18.998355,0.248015,Transit,1
2000,3.52474859,1.359,RV,1
2016,3.16635371,0.319,Transit,1
2015,44.5631,0.139,Transit,1
2016,5.8706191,0.133,Transit,1
2016,5.94220998,0.11,Transit,1
2012,51.538,0.477,Transit,1
2016,2.88890485,0.149,Transit,1
2016,27.4785572,0.107,Transit,1
2012,3.8559,1.24,Transit,1
2011,10.2184954,0.247794,Transit,1
2016,24.31575992,0.295,Transit,1
2016,1.59474546,1.084,Transit,1
2016,15.3587684,1.019,Transit,1
2016,5.90741354,0.491,Transit,1
2016,2.16845259,0.252,Transit,1
2014,20.09838,0.148095,Transit,1
2014,4.920199,0.095459,Transit,1
2016,1.55400393,0.154,Transit,1
2016,44.6169557,0.211,Transit,1
2016,33.8786838,0.255,Transit,1
2016,3.29030452,0.509,Transit,1
2016,161.5163345,0.262,Transit,1
2016,21.67697486,0.194,Transit,1
2014,6.738975,0.107057,Transit,1
2011,3.7681,1.02,Transit,1
2010,6.189392,0.0483,Transit,1
2016,110.96546,0.243,Transit,1
2016,13.7521072,0.251,Transit,1
2010,7.743493,0.0498,Transit,1
2016,16.8320729,0.156,Transit,1
2016,23.44971004,0.236,Transit,1
2016,52.75875577,0.793,Transit,1
2016,14.80074836,0.391,Transit,1
2016,31.0033814,0.235,Transit,1
2016,7.56127224,0.127,Transit,1
2011,3.405909,1.537,Transit,1
2016,64.6588017,0.198,Transit,1
2016,38.6715075,0.244,Transit,1
2016,11.25402929,0.192,Transit,1
2014,10.3117,0.105263,Transit,1
2014,28.986769,0.218574,Transit,1
2013,3.585722,1.41,Transit,1
2016,3.78470649,0.071,Transit,1
2014,67.093408,0.289946,Transit,1
2014,21.963945,0.232849,Transit,1
2014,6.178196,0.107949,Transit,1
2014,17.648312,0.194487,Transit,1
2014,5.839172,0.221251,Transit,1
2014,4.938864,0.125792,Transit,1
2016,82.5342519,0.227,Transit,1
2014,5.028219,0.11687,Transit,1
2016,22.18432708,0.276,Transit,1
2016,8.3265153,0.171,Transit,1
2014,31.200751,0.110625,Transit,1
2016,509.997402,0.195,Transit,1
2014,12.645164,0.108841,Transit,1
2014,39.595519,0.168615,Transit,1
2016,1.49914695,0.107,Transit,1
2014,20.342199,0.207869,Transit,1
2016,3.60930891,0.333,Transit,1
2012,1.5373653,1.269,Transit,1
2016,7.06317341,0.1,Transit,1
2014,4.822962,0.208761,Transit,1
2014,25.934138,0.227496,Transit,1
2016,12.92491623,0.229,Transit,1
2010,35.968,0.296,Transit,1
2014,14.400974,0.225711,Transit,1
2014,55.328328,0.143635,Transit,1
2016,3.4462039,0.065,Transit,1
2016,2.94902905,0.123,Transit,1
2016,2.94654179,0.095,Transit,1
2008,3.852985,1.33,Transit,1
2012,131.458,0.728,Transit,1
2016,6.28385491,0.071,Transit,1
2014,22.250949,0.219467,Transit,1
2014,82.20017,0.227496,Transit,1
2014,11.419412,0.0901062,Transit,1
2016,12.3764661,0.244,Transit,1
2016,7.19303878,0.159,Transit,1
2014,4.138575,0.11241,Transit,1
2014,8.20395,0.232849,Transit,1
2014,10.312364,0.047,Transit,1
2014,3.244107,0.134713,Transit,1
2016,2.4370333,0.147,Transit,1
2016,71.52530845,0.499,Transit,1
2011,1.420033,1.164,Transit,1
2016,11.13125132,0.188,Transit,1
2016,13.02365861,0.211,Transit,1
2016,4.13592271,0.139,Transit,1
2014,2.092281,0.134713,Transit,1
2016,13.15141081,0.17,Transit,1
2014,10.04156,0.243554,Transit,1
2014,44.431014,0.267642,Transit,1
2016,2.55314213,0.117,Transit,1
2016,4.90332155,0.211,Transit,1
2011,2.896,0.133702,Transit,1
2014,31.158799,0.330984,Transit,1
2011,46.6888,0.221888,Transit,1
2016,1.64680191,0.078,Transit,1
2014,12.759712,0.231956,Transit,1
2013,56.73667,0.256,Transit,1
2016,8.09888799,0.863,Transit,1
2016,31.0571618,0.191,Transit,1
2010,112.3053,0.119548,Transit,1
2016,2.83265213,0.118,Transit,1
2016,8.67900242,0.162,Transit,1
2014,4.790936,0.118655,Transit,1
2014,3.715335,0.131145,Transit,1
2016,1.57409027,0.082,Transit,1
2016,4.22538451,0.796,Transit,1
2014,4.385315,0.101704,Transit,1
2014,7.156804,0.203408,Transit,1
2016,84.6879808,0.336,Transit,1
2016,11.02347475,0.202,Transit,1
2016,3.73089898,0.128,Transit,1
2014,5.923653,0.139174,Transit,1
2016,41.6977827,0.227,Transit,1
2016,2.3522658,0.11,Transit,1
2016,59.6225257,0.298,Transit,1
2016,19.79191978,0.203,Transit,1
2016,4.79028459,0.099,Transit,1
2016,4.79859939,0.236,Transit,1
2016,2.05387982,0.231,Transit,1
2016,10.56134221,0.129,Transit,1
2016,1.34155513,0.063,Transit,1
2016,6.49801525,0.134,Transit,1
2014,24.570858,0.178428,Transit,1
2016,9.94067247,0.263,Transit,1
2014,9.600001,0.187349,Transit,1
2016,13.3997099,0.144,Transit,1
2016,82.177374,0.261,Transit,1
2016,23.58914398,0.304,Transit,1
2014,6.88705,0.117763,Transit,1
2014,10.664903,0.181997,Transit,1
2016,8.70181574,0.144,Transit,1
2016,15.74957994,0.244,Transit,1
2016,40.0587473,0.316,Transit,1
2016,3.6146051,0.074,Transit,1
2016,5.83376092,0.214,Transit,1
2011,4.4379637,1.695,Transit,1
2014,41.194912,0.343474,Transit,1
2016,86.1150888,0.252,Transit,1
2016,163.692349,0.241,Transit,1
2013,8.719375,0.106,Transit,1
2012,1.327347,1.264,Transit,1
2011,3.161575,1.32,Transit,1
2014,9.75598,0.445,Transit,1
2016,217.8317626,1.055,Transit,1
2014,6.414914,0.114194,Transit,1
2012,3.352059,1.49,Transit,1
2014,1.653888,0.0901062,Transit,1
2008,82145,1.2,Imaging,1
2016,4.40840023,0.216,Transit,1
2011,45.1555023,0.628398,Transit,1
2014,6.668391,0.109733,Transit,1
2006,3.941534,1.206,Transit,1
2013,9.4341505,0.545,Transit,1
2016,23.955378,0.095,Transit,1
2011,21.77596,0.477,Transit,1
2014,44.851896,0.290838,Transit,1
2016,9.91935684,0.134,Transit,1
2014,7.49019,0.22928,Transit,1
2016,3.24755522,0.126,Transit,1
2016,7.96431535,0.197,Transit,1
2014,12.8159,0.196271,Transit,1
2014,41.885775,0.268534,Transit,1
2014,5.902206,0.220359,Transit,1
2011,77.61184,0.24512,Transit,1
2014,5.374943,0.198947,Transit,1
2016,0.93875077,0.141,Transit,1
2014,46.183669,0.198055,Transit,1
2014,54.418694,0.271211,Transit,1
2014,8.348125,0.111518,Transit,1
2016,17.2923453,0.129,Transit,1
2016,4.36128348,0.117,Transit,1
2014,5.826662,0.345258,Transit,1
2014,81.065298,0.318,Transit,1
2014,12.718092,0.207869,Transit,1
2016,2.41660118,0.081,Transit,1
2016,17.31716585,0.277,Transit,1
2016,51.16579,0.129,Transit,1
2016,4.24374723,0.325,Transit,1
2016,17.97979059,0.259,Transit,1
2014,7.630004,0.113302,Transit,1
2014,22.597053,0.0999197,Transit,1
2016,3.05710069,0.137,Transit,1
2014,50.697494,0.245339,Transit,1
2016,187.747029,0.291,Transit,1
2014,72.379334,0.34615,Transit,1
2014,27.4536,0.0785013,Transit,1
2014,25.5169,0.0749398,Transit,1
2011,7.340718,1.32,Transit,1
2012,4.465633,1.3,Transit,1
2016,16.54080322,0.138,Transit,1
2014,2.139542,0.12936,Transit,1
2015,2.7908327,1.466,Transit,1
2016,40.8365012,0.143,Transit,1
2016,17.14647302,0.178,Transit,1
2014,12.762172,0.226604,Transit,1
2016,6.01038429,0.357,Transit,1
2016,5.44832529,0.187,Transit,1
2016,1.21956827,0.143,Transit,1
2004,4.0144479,1.051,Transit,1
2016,3.76182115,0.233,Transit,1
2016,1.09366356,0.12,Transit,1
2016,16.2254649,0.104,Transit,1
2016,27.6655226,0.217,Transit,1
2016,105.6551369,0.328,Transit,1
2014,1.6329,0.10438,Transit,1
2008,1.846834,1.29,Transit,1
2014,14.627119,0.200732,Transit,1
2016,198.7112502,0.326,Transit,1
2014,20.684342,0.306004,Transit,1
2016,1.95452434,0.194,Transit,1
2016,28.474748,0.23,Transit,1
2011,1.4822446,1.209,Transit,1
2016,16.29595382,0.17,Transit,1
2016,9.5085156,0.136,Transit,1
2016,56.1886887,0.186,Transit,1
2016,3.27582262,0.187,Transit,1
2014,18.596108,0.139174,Transit,1
2014,26.67569,0.127576,Transit,1
2016,10.12804789,0.181,Transit,1
2016,3.23941344,0.09,Transit,1
2014,34.035257,0.276563,Transit,1
2014,20.485435,0.315818,Transit,1
2016,11.3910025,0.16,Transit,1
2016,33.3855938,0.229,Transit,1
2016,10.67607169,0.146,Transit,1
2014,8.594805,0.190026,Transit,1
2016,122.8808058,0.269,Transit,1
2016,76.5369586,0.244,Transit,1
2014,21.587475,0.196271,Transit,1
2016,24.0862707,0.247,Transit,1
2016,1.53818844,0.106,Transit,1
2016,16.1779561,0.159,Transit,1
2016,7.42608998,0.261,Transit,1
2016,5.19104016,0.259,Transit,1
2016,5.13248562,0.163,Transit,1
2016,5.63252845,0.194,Transit,1
2016,44.9309804,0.227,Transit,1
2016,76.613377,0.265,Transit,1
2016,1.64422461,0.079,Transit,1
2016,2.16457097,0.128,Transit,1
2011,3.504725,0.17843,Transit,1
2016,124.828679,0.236,Transit,1
2008,41054,1.37,Imaging,1
2011,1.212884,1.368,Transit,1
2016,11.20066445,0.15,Transit,1
2016,27.52197994,0.232,Transit,1
2014,13.297004,0.0767241,Transit,1
2016,3.14866453,0.197,Transit,1
2014,11.187161,0.133821,Transit,1
2016,29.6193421,0.15,Transit,1
2016,17.42395198,0.275,Transit,1
2016,41.7083629,0.284,Transit,1
2016,70.6979061,0.157,Transit,1
2016,3.22296927,0.158,Transit,1
2014,4.144495,0.122223,Transit,1
2011,17.25204,0.320884,Transit,1
2014,27.082511,0.300651,Transit,1
2016,21.8635301,0.25,Transit,1
2016,15.64591713,0.204,Transit,1
2016,25.30889748,0.146,Transit,1
2015,15.5012,0.17129,Transit,1
2016,1.43474156,0.13,Transit,1
2014,7.781987,0.107057,Transit,1
2011,289.8623,0.2125,Transit,1
2016,81.3151059,0.22,Transit,1
2016,25.873148,0.24,Transit,1
2013,9.605085,0.0849452,Transit,1
2016,56.4349938,0.211,Transit,1
2014,10.446347,0.148987,Transit,1
2016,67.668827,0.332,Transit,1
2014,31.719775,0.197163,Transit,1
2011,1.865169,0.0508067,Transit,1
2014,49.499875,0.306004,Transit,1
2016,10.00652995,0.335,Transit,1
2014,5.317429,0.178428,Transit,1
2014,2.732756,0.100812,Transit,1
2014,24.664551,0.441609,Transit,1
2014,15.170318,0.200732,Transit,1
2016,3.1739171,0.281,Transit,1
2016,4.51005748,0.13,Transit,1
2014,2.422082,0.321171,Transit,1
2013,1.5732918,1.271,Transit,1
2014,2.019999,0.139174,Transit,1
2011,21.4050484,0.699706,Transit,1
2016,13.0313945,0.269,Transit,1
2016,3.17060005,0.152,Transit,1
2014,4.715106,0.125792,Transit,1
2016,110.2869374,0.105,Transit,1
2014,19.721734,0.214114,Transit,1
2015,2.13775,1.56,Transit,1
2014,5.084298,1.24,Transit,1
2014,20.837846,0.107949,Transit,1
2014,54.280749,0.156125,Transit,1
2014,15.677563,0.108841,Transit,1
2016,4.09513932,0.12,Transit,1
2016,16.54964934,0.203,Transit,1
2016,10.35533177,0.253,Transit,1
2016,22.2419092,0.122,Transit,1
2016,19.9157725,0.131,Transit,1
2014,7.05677,0.135605,Transit,1
2014,27.666313,0.165046,Transit,1
2016,448.303558,0.22,Transit,1
2010,8.15275,0.114,Transit,1
2016,21.05358596,0.236,Transit,1
2014,59.980627,0.19181,Transit,1
2014,38.285489,0.16683,Transit,1
2016,1.52372816,0.127,Transit,1
2016,3.484552,0.306,Transit,1
2016,40.1099547,0.227,Transit,1
2012,3.6313,1.05,Transit,1
2016,13.5396293,0.209,Transit,1
2014,11.837549,0.0794005,Transit,1
2016,1.92279873,0.117,Transit,1
2016,6.77030201,0.3,Transit,1
2014,20.995694,0.136497,Transit,1
2016,1.5432066,0.1,Transit,1
2016,36.4333452,0.193,Transit,1
2011,4.055259,1.27,Transit,1
2014,16.1457,0.198037,Transit,1
2016,25.15864,0.166,Transit,1
2014,4.585512,0.263181,Transit,1
2016,0.74092842,0.112,Transit,1
2016,117.040498,0.261,Transit,1
2016,43.0342272,0.189,Transit,1
2014,10.043686,0.243554,Transit,1
2014,1.897806,0.0918904,Transit,1
2014,34.142347,0.156125,Transit,1
2014,5.714606,0.138282,Transit,1
2016,16.08066115,0.397,Transit,1
2014,5.599308,0.0909983,Transit,1
2014,11.637071,0.202516,Transit,1
2016,9.93143556,0.193,Transit,1
2016,60.92832271,0.238,Transit,1
2014,4.431222,0.274779,Transit,1
2014,9.387427,0.107057,Transit,1
2013,3.0678504,0.952,Transit,1
2016,1.29123275,0.103,Transit,1
2014,18.207973,0.248907,Transit,1
2016,3.17926292,0.108,Transit,1
2016,60.0855082,0.211,Transit,1
2010,3.52254,1.419,Transit,1
2016,16.57110363,0.213,Transit,1
2014,20.678772,0.211437,Transit,1
2016,15.87364565,0.178,Transit,1
2016,51.1309704,0.211,Transit,1
2014,8.410894,0.123115,Transit,1
2014,33.040532,0.201624,Transit,1
2016,14.37457351,0.173,Transit,1
2016,3.70428172,0.12,Transit,1
2016,6.73972381,0.111,Transit,1
2016,49.6221509,0.267,Transit,1
2016,15.9314739,0.179,Transit,1
2016,11.51516988,0.263,Transit,1
2014,8.103636,0.185565,Transit,1
2010,4.627669,1.15,Transit,1
2016,7.03932553,0.415,Transit,1
2014,8.77501,0.153448,Transit,1
2016,5.49548621,0.084,Transit,1
2014,13.751243,0.156125,Transit,1
2016,2.94194094,0.112,Transit,1
2014,4.180043,0.321171,Transit,1
2014,2.576549,0.142742,Transit,1
2016,8.35390639,0.241,Transit,1
2016,18.93054959,0.192,Transit,1
2016,6.40087618,0.116,Transit,1
2016,374.876239,0.285,Transit,1
2014,3.250619,0.100812,Transit,1
2012,4.086052,1.39,Transit,1
2016,0.96897238,0.098,Transit,1
2014,7.061149,0.101704,Transit,1
2016,6.98152703,0.127,Transit,1
2016,3.29011795,0.167,Transit,1
2014,4.425391,0.130252,Transit,1
2011,10.5034294,0.342276,Transit,1
2014,2.090876,0.15434,Transit,1
2014,24.674612,0.186457,Transit,1
2016,7.31946363,0.19,Transit,1
2014,3.428054,0.111518,Transit,1
2016,0.67737516,0.079,Transit,1
2014,5.795278,0.0794005,Transit,1
2016,8.03755877,0.119,Transit,1
2016,11.32271513,0.121,Transit,1
2016,6.11009134,0.084,Transit,1
2016,4.42157218,0.179,Transit,1
2014,4.72674,0.134,Transit,1
2014,36.337373,0.473726,Transit,1
2014,3.9501907,1.72,Transit,1
2014,8.295611,0.140066,Transit,1
2008,1.6284229,1.14,Transit,1
2013,0.35500744,0.103396,Transit,1
2014,10.198545,0.14185,Transit,1
2014,5.960392,0.258721,Transit,1
2008,1.7429935,1.466,Transit,1
2010,7.79430132,1.65,Transit,1
2014,10.640263,0.238201,Transit,1
2014,6.581484,0.482648,Transit,1
2016,38.58422849,0.616,Transit,1
2016,47.3126192,0.184,Transit,1
2016,9.803224,0.248,Transit,1
2016,114.34219,0.198,Transit,1
2014,34.543901,0.21679,Transit,1
2016,70.9674603,0.316,Transit,1
2014,23.851549,0.273887,Transit,1
2016,5.19492202,0.191,Transit,1
2016,88.40655258,0.376,Transit,1
2016,14.53261362,0.163,Transit,1
2014,11.242861,0.130252,Transit,1
2011,2.875317,0.867,Transit,1
2016,13.32388301,0.18,Transit,1
2010,178.1396,0.199841,Transit,1
2016,46.8779367,0.212,Transit,1
2016,2.78786839,0.091,Transit,1
2009,4.0378962,1.388,Transit,1
2016,53.5991044,0.239,Transit,1
2012,4.1591409,1.15,Transit,1
2014,52.814973,0.214114,Transit,1
2016,0.53991524,0.07,Transit,1
2011,13.83989,0.132454,Transit,1
2014,4.921355,0.189134,Transit,1
2016,49.7701438,0.529,Transit,1
2016,19.17891293,0.239,Transit,1
2012,3.646706,1.332,Transit,1
2016,14.00947528,0.092,Transit,1
2016,29.90722674,0.202,Transit,1
2016,3.75574426,0.15,Transit,1
2014,10.281951,0.236417,Transit,1
2016,12.06222443,0.145,Transit,1
2010,3.54846,1.431,Transit,1
2014,7.06424,0.182889,Transit,1
2016,2.33743801,0.218,Transit,1
2016,20.4966197,0.189,Transit,1
2014,8.457496,0.16237,Transit,1
2011,8.98597,0.303057,Transit,1
2016,23.67517607,0.259,Transit,1
2015,1.9153073,1.065,Transit,1
2016,158.6853308,0.286,Transit,1
2014,3.177422,0.208761,Transit,1
2016,20.0711504,0.201,Transit,1
2016,10.50682565,0.914,Transit,1
2016,1.07839035,0.126,Transit,1
2016,3.5827463,0.16,Transit,1
2016,2.62811375,0.205,Transit,1
2011,1.720861232,1.325,Transit,1
2014,16.665863,0.255152,Transit,1
2014,5.766193,0.208761,Transit,1
2009,1.09142245,1.79,Transit,1
2014,1.729366,0.160585,Transit,1
2014,2.633867,0.119547,Transit,1
2014,12.551158,0.117763,Transit,1
2016,19.55659418,0.22,Transit,1
2014,19.02293,0.170399,Transit,1
2016,3.7705521,1.131,Transit,1
2014,224.784608,0.651262,Transit,1
2014,28.464515,0.202516,Transit,1
2016,17.6700642,0.164,Transit,1
2016,28.26731672,0.241,Transit,1
2016,66.1849031,0.199,Transit,1
2013,3.547851,1.381,Transit,1
2014,3.487691,0.523686,Transit,1
2016,1.8270823,0.277,Transit,1
2016,3.68992629,0.216,Transit,1
2014,10.327186,0.0785083,Transit,1
2014,2.508553,0.120439,Transit,1
2016,108.593329,0.154,Transit,1
2016,5.10137945,0.289,Transit,1
2014,7.031462,0.111518,Transit,1
2016,11.59822172,0.271,Transit,1
2016,66.373379,0.17,Transit,1
2014,14.751166,0.153448,Transit,1
2014,12.309681,0.322955,Transit,1
2016,12.4127754,0.133,Transit,1
2016,7.83442788,0.292,Transit,1
2014,5.868075,0.295298,Transit,1
2016,4.28686431,0.426,Transit,1
2014,74.920137,0.58346,Transit,1
2016,16.79713874,0.208,Transit,1
2014,7.415563,0.0660184,Transit,1
2016,13.2274528,0.15,Transit,1
2014,7.010606,0.125792,Transit,1
2016,1.63865306,0.112,Transit,1
2016,9.54927542,0.142,Transit,1
2014,28.122397,0.0874297,Transit,1
2008,1.3382299,1.341,Transit,1
2014,3.107675,0.0615577,Transit,1
2016,19.672266,0.277,Transit,1
2016,36.5156053,0.197,Transit,1
2016,3.12082923,1.409,Transit,1
2016,4.41769648,0.112,Transit,1
2016,14.5596237,0.179,Transit,1
2016,1.88897906,0.086,Transit,1
2014,10.681572,0.209653,Transit,1
2015,3.312846,0.969,Transit,1
2014,10.399931,0.107949,Transit,1
2016,8.114379,0.186,Transit,1
2014,6.029809,0.118655,Transit,1
2016,0.90037648,0.07,Transit,1
2016,1.4444538,0.105,Transit,1
2016,4.08899022,0.145,Transit,1
2016,5.21104261,0.095,Transit,1
2015,1.4013794,1.3,Transit,1
2012,12.04,0.211,Transit,1
2014,15.906801,0.227496,Transit,1
2014,48.630408,0.235525,Transit,1
2016,24.54350418,0.314,Transit,1
2016,11.1726994,0.111,Transit,1
2016,58.6017925,0.185,Transit,1
2016,18.82634264,0.211,Transit,1
2014,16.088134,0.301543,Transit,1
2016,56.35418576,0.211,Transit,1
2016,85.273256,0.262,Transit,1
2014,151.884058,0.25426,Transit,1
2014,7.466623,0.124008,Transit,1
2016,105.144749,0.252,Transit,1
2016,6.89225223,0.142,Transit,1
2014,11.634788,0.13739,Transit,1
2016,40.6069821,0.235,Transit,1
2016,15.37563332,0.908,Transit,1
2016,51.3285623,0.237,Transit,1
2016,15.9870174,0.16,Transit,1
2016,4.18200253,0.222,Transit,1
2010,86.647661,0.94,Transit,1
2015,2.766741,1.039,Transit,1
2011,8.884924,1.03,Transit,1
2014,4.580358,0.1249,Transit,1
2016,1.90220856,0.383,Transit,1
2016,115.6862258,0.285,Transit,1
2014,7.113702,0.134713,Transit,1
2016,2.13194651,0.138,Transit,1
2016,3.58410122,0.408,Transit,1
2013,27.402,0.339,Timing,1
2014,16.514043,0.247123,Transit,1
2011,4.942782,0.96,Transit,1
2016,8.50699658,0.15,Transit,1
2016,2.21571036,0.148,Transit,1
2014,30.184104,0.362209,Transit,1
2016,13.2140732,0.258,Transit,1
2014,5.524242,0.186457,Transit,1
2014,88.255055,0.213222,Transit,1
2014,8.96855,0.215006,Transit,1
2016,10.71252541,0.19,Transit,1
2012,5.35227,1.17,Transit,1
2016,15.86621821,0.107,Transit,1
2016,2.03387914,0.068,Transit,1
2011,11.8681707,0.100246,Transit,1
2014,1.54168,0.177536,Transit,1
2014,9.926746,0.244446,Transit,1
2016,0.66308526,0.128,Transit,1
2014,16.282493,0.165046,Transit,1
2016,18.3027248,0.131,Transit,1
2014,6.988055,0.102596,Transit,1
2013,7.919585,0.775,Transit,1
2013,3.6936411,1.653,Transit,1
2016,3.95116882,0.068,Transit,1
2009,3.076337,1.5,Transit,1
2010,1.565409,0.137,Transit,1
2016,308.5471,0.309,Transit,1
2009,3.7521,1.379,Transit,1
2010,3.79701816,0.978,Transit,1
2016,161.5280101,0.592,Transit,1
2010,2.984151,0.144,Transit,1
2008,4.1250828,1.33,Transit,1
2011,2.143634,1.67,Transit,1
2016,18.42794624,0.192,Transit,1
2013,3.743208,0.1558,Transit,1
2010,2.718661,1.1,Transit,1
2014,6.846262,0.165938,Transit,1
2008,3.67724,1.36,Transit,1
2014,4.544439,0.259613,Transit,1
2011,118.3807,0.296741,Transit,1
2014,1.620493,0.14185,Transit,1
2016,11.17394617,0.215,Transit,1
2016,1.68269615,0.118,Transit,1
2016,2.71407755,0.104,Transit,1
2016,24.66919569,1.288,Transit,1
2016,6.10960324,0.079,Transit,1
2016,3.40165668,0.141,Transit,1
2014,8.127899,0.150772,Transit,1
2014,4.148141,0.100812,Transit,1
2016,1.00393374,0.153,Transit,1
2016,14.07971466,0.133,Transit,1
2014,13.767102,0.196271,Transit,1
2016,0.66502692,0.138,Transit,1
2014,83.488369,0.25426,Transit,1
2013,4.617101,1.092,Transit,1
2011,7.64159,0.489785,Transit,1
2014,68.16101,0.156125,Transit,1
2016,172.7049784,0.242,Transit,1
2015,3.3252725,0.998,Transit,1
2014,91.773242,0.181997,Transit,1
2016,12.53248465,0.296,Transit,1
2016,19.96371318,0.13,Transit,1
2014,3.173315,0.0722634,Transit,1
2014,14.749049,0.307788,Transit,1
2016,26.9644317,0.203,Transit,1
2016,3.03195744,0.079,Transit,1
2016,9.95661537,0.242,Transit,1
2016,6.93366476,0.123,Transit,1
2010,6.21229,0.57,Transit,1
2016,4.08227507,1.088,Transit,1
2016,2.61302086,0.15,Transit,1
2016,12.9460978,0.17,Transit,1
2016,2.46050993,0.105,Transit,1
2014,14.383035,0.152556,Transit,1
2016,2.46697439,0.132,Transit,1
2016,23.8990296,0.143,Transit,1
2014,5.700786,0.167722,Transit,1
2016,4.11584468,0.135,Transit,1
2012,9.24285,0.84,Transit,1
2014,11.97901,0.238201,Transit,1
2016,5.53608151,0.202,Transit,1
2016,2.53475627,0.25,Transit,1
2016,5.65179605,0.153,Transit,1
2016,5.65377733,0.207,Transit,1
2016,24.3397804,0.264,Transit,1
2016,6.26406846,0.129,Transit,1
2016,2.20921951,0.073,Transit,1
2016,17.671796,0.223,Transit,1
2016,11.87456832,0.122,Transit,1
2012,5.955,0.216,Transit,1
2016,6.1469851,0.189,Transit,1
2016,55.8226539,0.223,Transit,1
2016,14.53244172,0.279,Transit,1
2016,4.52158888,0.087,Transit,1
2016,4.99678284,0.232,Transit,1
2016,14.58649607,0.206,Transit,1
2016,3.908632,0.217,Transit,1
2014,27.320871,0.156125,Transit,1
2016,27.80756293,1.259,Transit,1
2011,8.7522,0.1784,Transit,1
2011,7.10664,0.169356,Transit,1
2011,2.9444256,0.962,Transit,1
2016,13.64618192,0.194,Transit,1
2016,198.088774,0.259,Transit,1
2016,3.03214559,0.264,Transit,1
2010,66.0634,0.244,Transit,1
2016,4.48487493,0.115,Transit,1
2014,17.308032,0.231064,Transit,1
2013,4.86069,1.08,Transit,1
